mes,serial_number,state,mcc,descript,city,zip_code,lat,long,corporation,business,branch_office,qty
01/08/24,275-486-855,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PT VERACRUZ,8
01/08/24,275-487-131,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PT ACAPULCO,8
01/08/24,275-486-849,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PERICENTRO,58
01/08/24,275-487-084,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA TUXTLA GUTIERREZ,7
01/08/24,275-487-129,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PT ACAPULCO,13
01/08/24,275-487-065,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA MICHOACAN,44
01/08/24,805-616-963,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA DE TECNOLOGIA CR,36
01/08/24,346-921-055,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PT COACALCO ,3
01/08/24,805-616-924,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA TECNOLOGIA III,10
01/08/24,805-616-959,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,CENTRO JOYERO CULIACAN,16
01/08/24,275-487-076,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PT- PM TIJUANA,36
01/08/24,346-921-030,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PZA TECNOLOGIA MAYOREO,7
01/08/24,803-605-931,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA PUEBLA,40
01/08/24,275-487-079,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PT TAMPICO ,18
01/08/24,275-486-995,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA AGUASCALIENT II,65
01/08/24,275-487-125,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA CHIHUAHUA,2
01/08/24,805-616-837,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA AGUASCALIENT II,2
01/08/24,805-616-879,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PT ACAPULCO,7
01/08/24,346-921-031,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA TECNOLOGIA III,3
01/08/24,275-487-066,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA MICHOACAN,1
01/08/24,275-487-132,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA MORELOS,21
01/08/24,275-486-998,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PT CANCUN,24
01/08/24,275-487-088,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,CENTRO JOYERO CULIACAN,2
01/08/24,803-764-036,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA PUEBLA,2
01/08/24,275-487-134,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA COLON,94
01/08/24,805-616-910,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA TUXTLA GUTIERREZ,6
01/08/24,275-486-858,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PZA TECNOLOGIA TOLUCA,9
01/08/24,275-094-182,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,CENTRO JOYERO TOLUCA,13
01/08/24,805-616-882,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PT TAMPICO ,33
01/08/24,275-486-851,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PT COACALCO ,19
01/08/24,275-486-856,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,CENTRO JOYERO VILLA HERMOSA,4
01/08/24,805-616-904,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,CENTRO JOYERO FUNDADOR,8
01/08/24,346-921-070,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA MORELOS,1
01/08/24,346-921-051,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA CHIHUAHUA,14
01/08/24,805-616-894,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA PUEBLA,16
01/08/24,346-921-033,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PZA TECNOLOGIA TOLUCA,6
01/08/24,275-487-094,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA MERIDA ,4
01/08/24,805-616-968,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PT TAPACHULA,2
01/08/24,805-616-870,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA MONTERREY II,38
01/08/24,805-616-909,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PT- PM TIJUANA,48
01/08/24,346-921-071,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PT CANCUN,10
01/08/24,346-921-034,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PT LOS REYES,3
01/08/24,346-921-081,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA MORELOS,7
01/08/24,805-616-951,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PZA TECNOLOGIA TOLUCA,49
01/08/24,805-616-987,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PT CANCUN,33
01/08/24,805-616-915,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,CENTRO JOYERO VILLA HERMOSA,23
01/08/24,275-486-854,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA QUERETARO II,65
01/08/24,275-487-056,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA, PT URUGUAY 17,2
01/08/24,450-535-278,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA LEON,4
01/08/24,805-616-966,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,CENTRO JOYERO VILLA HERMOSA,2
01/08/24,805-616-843,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA MORELOS,2
01/08/24,275-487-123,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA MERIDA ,14
01/08/24,805-616-876,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,BAZAR DE COMPUTACIÃ“N,4
01/08/24,275-487-095,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA MONTERREY II,39
01/08/24,346-921-035,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA NICOLAS ROMERO,11
01/08/24,275-487-075,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,BAZAR DE COMPUTACIÃ“N,2
01/08/24,275-487-011,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA NICOLAS ROMERO,16
01/08/24,275-451-577,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,CENTRO JOYERO CULIACAN,42
01/08/24,275-486-852,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA DE TECNOLOGIA CR,2
01/08/24,275-487-078,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PT TAMPICO ,2
01/08/24,805-616-946,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA MORELOS,2
01/08/24,805-616-897,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PT LOS REYES,15
01/08/24,275-487-096,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PLAZA DE TECNOLOGIA CR,29
01/08/24,346-921-061,ESTADO DE MÉXICO,7299,#REF!,TOLUCA,50000,19.297,-99.6664,BANCA MIFEL,PLAZA DE LA TECNOLOGIA,PT ACAPULCO,2
01/08/24,453-685-729,AGUASCALIENTES,7311,#REF!,AGUASCALIENTES,20000,21.8734,-102.2806,PAGO DE VOLADA,DESIGN UN INTEGRATION VON MEXI,-,645
01/08/24,453-687-019,AGUASCALIENTES,7311,#REF!,AGUASCALIENTES,20000,21.8734,-102.2806,PAGO DE VOLADA,DESIGN UN INTEGRATION VON MEXI,-,75
01/08/24,453-686-976,AGUASCALIENTES,7311,#REF!,AGUASCALIENTES,20000,21.8734,-102.2806,PAGO DE VOLADA,DESIGN UN INTEGRATION VON MEXI,-,650
01/08/24,9.83E+13,AGUASCALIENTES,7311,#REF!,AGUASCALIENTES,20278,21.8956,-102.2705,PAGO DE VOLADA,MERCALOGISTIC,-,72
01/08/24,9.83E+13,AGUASCALIENTES,7311,#REF!,AGUASCALIENTES,20278,21.8956,-102.2705,PAGO DE VOLADA,MERCALOGISTIC,-,17
01/08/24,452-969-232,CIUDAD DE MÉXICO,7399,#REF!,CIUDAD DE MEXICO,1020,19.5161,-99.1419,BPAY CREDITO SUSTENTABLE,ZTU,-,6
01/08/24,451-795-536,CIUDAD DE MÉXICO,7399,#REF!,CIUDAD DE MEXICO,1710,19.3479,-99.2232,BPAY CREDITO SUSTENTABLE,DCS,-,2
01/08/24,346-807-542,CIUDAD DE MÉXICO,7538,#REF!,CIUDAD DE MEXICO,1340,19.3691,-99.2581,WELL TALK,BMECANICA,-,5
01/08/24,451-705-650,CIUDAD DE MÉXICO,7995,#REF!,CIUDAD DE MEXICO,5120,19.3789,-99.2659,PAGO DE VOLADA,ORUS CASINO,SALA MANZANILLO,235
01/08/24,451-705-656,CIUDAD DE MÉXICO,7995,#REF!,CIUDAD DE MEXICO,5120,19.3789,-99.2659,PAGO DE VOLADA,ORUS CASINO,SALA COLIMA,222
01/08/24,452-857-098,CIUDAD DE MÉXICO,7995,#REF!,CIUDAD DE MEXICO,5120,19.3789,-99.2659,BLUMONPAY AGREGADOR,ORUS CASINO,SALA MANZANILLO,731
01/08/24,453-793-454,CIUDAD DE MÉXICO,7995,#REF!,CIUDAD DE MEXICO,5120,19.3789,-99.2659,BLUMONPAY AGREGADOR,ORUS CASINO,SALA ZAMORA,188
01/08/24,453-793-289,CIUDAD DE MÉXICO,7995,#REF!,CIUDAD DE MEXICO,5120,19.3789,-99.2659,BLUMONPAY AGREGADOR,ORUS CASINO,SALA ZAMORA,144
01/08/24,452-857-098,CIUDAD DE MÉXICO,7995,#REF!,CIUDAD DE MEXICO,5120,19.3789,-99.2659,PAGO DE VOLADA,ORUS CASINO,SALA MANZANILLO,461
01/08/24,451-705-656,CIUDAD DE MÉXICO,7995,#REF!,CIUDAD DE MEXICO,5120,19.3789,-99.2659,BLUMONPAY AGREGADOR,ORUS CASINO,SALA COLIMA,501
01/08/24,451-795-496,CIUDAD DE MÉXICO,7995,#REF!,CIUDAD DE MEXICO,5120,19.3789,-99.2659,PAGO DE VOLADA,ORUS CASINO,SALA COLIMA,218
01/08/24,451-705-650,CIUDAD DE MÉXICO,7995,#REF!,CIUDAD DE MEXICO,5120,19.3789,-99.2659,BLUMONPAY AGREGADOR,ORUS CASINO,SALA MANZANILLO,804
01/08/24,451-795-496,CIUDAD DE MÉXICO,7995,#REF!,CIUDAD DE MEXICO,5120,19.3789,-99.2659,BLUMONPAY AGREGADOR,ORUS CASINO,SALA COLIMA,364
01/08/24,452-709-982,NUEVO LEON,7995,#REF!,MONTERREY,64000,25.7334,-100.3321,BLUMONPAY AGREGADOR,SOLAZ CASINO,SOLAZ ARANDAS,492
01/08/24,452-709-463,NUEVO LEON,7995,#REF!,MONTERREY,64000,25.7334,-100.3321,BLUMONPAY AGREGADOR,SOLAZ CASINO,SOLAZ ARANDAS,24
01/08/24,390-204-954,NUEVO LEON,7995,#REF!,MONTERREY,64000,25.7334,-100.3321,BLUMONPAY AGREGADOR,SOLAZ CASINO,SOLAZ CD JUAREZ,1428
01/08/24,346-236-187,NUEVO LEON,7995,#REF!,MONTERREY,64000,25.7334,-100.3321,PAGO DE VOLADA,SOLAZ CASINO,SOLAZ CD JUAREZ,35
01/08/24,453-793-444,NUEVO LEON,7995,#REF!,MONTERREY,64000,25.7334,-100.3321,BLUMONPAY AGREGADOR,SOLAZ CASINO,SOLAZ CHIHUAHUA,277
01/08/24,9.83E+13,NUEVO LEON,7995,#REF!,MONTERREY,64000,25.7334,-100.3321,PAGO DE VOLADA,SOLAZ CASINO,SOLAZ CD JUAREZ,220
01/08/24,451-705-651,NUEVO LEON,7995,#REF!,MONTERREY,64000,25.7334,-100.3321,PAGO DE VOLADA,SOLAZ CASINO,SOLAZ DELICIAS,455
01/08/24,453-793-449,NUEVO LEON,7995,#REF!,MONTERREY,64000,25.7334,-100.3321,BLUMONPAY AGREGADOR,SOLAZ CASINO,SOLAZ CHIHUAHUA,305
01/08/24,451-395-448,NUEVO LEON,7995,#REF!,MONTERREY,64000,25.7334,-100.3321,BLUMONPAY AGREGADOR,SOLAZ CASINO,SOLAZ DELICIAS,4
01/08/24,451-795-748,NUEVO LEON,7995,#REF!,MONTERREY,64000,25.7334,-100.3321,PAGO DE VOLADA,SOLAZ CASINO,SOLAZ CHIHUAHUA,814
01/08/24,452-969-318,NUEVO LEON,7995,#REF!,MONTERREY,64000,25.7334,-100.3321,BLUMONPAY AGREGADOR,SOLAZ CASINO,SOLAZ ARANDAS,124
01/08/24,452-709-982,NUEVO LEON,7995,#REF!,MONTERREY,64000,25.7334,-100.3321,PAGO DE VOLADA,SOLAZ CASINO,SOLAZ ARANDAS,325
01/08/24,452-709-415,NUEVO LEON,7995,#REF!,MONTERREY,64000,25.7334,-100.3321,BLUMONPAY AGREGADOR,SOLAZ CASINO,SOLAZ CHIHUAHUA,2420
01/08/24,451-705-651,NUEVO LEON,7995,#REF!,MONTERREY,64000,25.7334,-100.3321,BLUMONPAY AGREGADOR,SOLAZ CASINO,SOLAZ DELICIAS,821
01/08/24,390-204-954,NUEVO LEON,7995,#REF!,MONTERREY,64000,25.7334,-100.3321,PAGO DE VOLADA,SOLAZ CASINO,SOLAZ CD JUAREZ,265
01/08/24,9.83E+13,NUEVO LEON,7995,#REF!,MONTERREY,64000,25.7334,-100.3321,PAGO DE VOLADA,SOLAZ CASINO,SOLAZ CD JUAREZ,1
01/08/24,451-795-541,NUEVO LEON,7995,#REF!,MONTERREY,64000,25.7334,-100.3321,PAGO DE VOLADA,SOLAZ CASINO,SOLAZ CHIHUAHUA,749
01/08/24,452-709-463,NUEVO LEON,7995,#REF!,MONTERREY,64000,25.7334,-100.3321,PAGO DE VOLADA,SOLAZ CASINO,SOLAZ ARANDAS,9
01/08/24,346-236-187,NUEVO LEON,7995,#REF!,MONTERREY,64000,25.7334,-100.3321,BLUMONPAY AGREGADOR,SOLAZ CASINO,SOLAZ CD JUAREZ,160
01/08/24,451-795-541,NUEVO LEON,7995,#REF!,MONTERREY,64000,25.7334,-100.3321,BLUMONPAY AGREGADOR,SOLAZ CASINO,SOLAZ CHIHUAHUA,2065
01/08/24,452-709-415,NUEVO LEON,7995,#REF!,MONTERREY,64000,25.7334,-100.3321,PAGO DE VOLADA,SOLAZ CASINO,SOLAZ CHIHUAHUA,969
01/08/24,9.83E+13,NUEVO LEON,7995,#REF!,MONTERREY,64000,25.7334,-100.3321,PAGO DE VOLADA,SOLAZ CASINO,SOLAZ CD JUAREZ,7
01/08/24,451-395-448,NUEVO LEON,7995,#REF!,MONTERREY,64000,25.7334,-100.3321,PAGO DE VOLADA,SOLAZ CASINO,SOLAZ DELICIAS,2
01/08/24,451-795-748,NUEVO LEON,7995,#REF!,MONTERREY,64000,25.7334,-100.3321,BLUMONPAY AGREGADOR,SOLAZ CASINO,SOLAZ CHIHUAHUA,2751
01/08/24,453-793-269,OAXACA,7996,#REF!,CIUDAD DE MEXICO,2410,19.5034,-99.2095,BLUMON PAY DEMO,PIZZA LINDA,-,2
01/08/24,450-621-790,OAXACA,7996,#REF!,CIUDAD DE MEXICO,2410,19.5034,-99.2095,BLUMON PAY DEMO,PIZZA LINDA,-,2
01/08/24,451-705-147,OAXACA,7996,#REF!,CIUDAD DE MEXICO,2410,19.5034,-99.2095,BLUMON PAY DEMO,PIZZA LINDA,-,1
01/08/24,451-705-314,OAXACA,7996,#REF!,CIUDAD DE MEXICO,2410,19.5034,-99.2095,BLUMON PAY DEMO,PIZZA LINDA,-,4
01/08/24,346-929-873,CIUDAD DE MÉXICO,7997,#REF!,CIUDAD DE MEXICO,2100,19.5086,-99.2042,BLUMONPAY AGREGADOR,BLACK FIT,-,4
01/08/24,390-110-775,CIUDAD DE MÉXICO,7999,#REF!,CIUDAD DE MEXICO,11540,19.4343,-99.1933,WELL TALK,CESTA PUNTA DEPORTES,-,1534
01/08/24,451-497-240,CIUDAD DE MÉXICO,7999,#REF!,CIUDAD DE MEXICO,11540,19.4343,-99.1933,WELL TALK,CESTA PUNTA DEPORTES,-,2257
01/08/24,450-531-793,SINALOA,7999,#REF!,AHOME,81200,25.8047,-109.0053,WELL TALK,MONACO,-,726
01/08/24,451-498-109,SINALOA,7999,#REF!,AHOME,81200,25.8047,-109.0053,WELL TALK,MONACO,-,587
01/08/24,450-244-792,SINALOA,7999,#REF!,AHOME,81200,25.8047,-109.0053,WELL TALK,MONACO,-,578
01/08/24,451-397-032,SINALOA,7999,#REF!,AHOME,81200,25.8047,-109.0053,WELL TALK,MONACO,-,175
01/08/24,346-767-277,CIUDAD DE MÉXICO,8011,#REF!,CIUDAD DE MEXICO,11000,19.4234,-99.2033,WELL TALK,DRA. GABRIELA GONZALEZ ,-,2
01/08/24,450-103-787,ESTADO DE MÉXICO,8011,#REF!,ATIZAPAN DE ZARAGOZA,52970,19.5496,-99.2412,TERMINAL TOTAL,COMERCIALIZADORA SEGTEM,MAYAN PETS,48
01/08/24,346-049-438,ESTADO DE MÉXICO,8021,#REF!,NAUCALPAN DE JUAREZ,53129,19.5132,-99.255,WELL TALK,DENTALIA,DENTALIA CUSPIDE,197
01/08/24,452-709-985,CIUDAD DE MÉXICO,8398,#REF!,CIUDAD DE MEXICO,6500,19.4451,-99.1461,PAGO DE VOLADA,MAUNA KEA,DON CANGREJO 2,40
01/08/24,452-709-346,CIUDAD DE MÉXICO,8398,#REF!,CIUDAD DE MEXICO,6500,19.4451,-99.1461,PAGO DE VOLADA,MAUNA KEA,SAKURA CAMPESTRE,55
01/08/24,452-709-403,CIUDAD DE MÉXICO,8398,#REF!,CIUDAD DE MEXICO,6500,19.4451,-99.1461,PAGO DE VOLADA,MAUNA KEA,DON CANGREJO 1,15
01/08/24,346-042-747,CIUDAD DE MÉXICO,8931,#REF!,CIUDAD DE MEXICO,11700,19.4419,-99.197,WELL TALK,LANGIANI UNIFORMES,-,93
